Data type	Check status	Checked by	Year	Sampling platform (code)	Visit event identifier	Expedition identifier	Station name	Reported station name	Project	Orderer	Sampling date	Sampling time (start)	Sampling date (end)	Sampling time (end)	Shark sample id	Sample latitude (DM)	Sample longitude (DM)	Sample latitude (DD)	Sample longitude (DD)	Positioning system (code)	Station water depth	Wind direction (code)	Wind speed (m/s)	Air temperature (C)	Wet-bulb temperature (C)	Air pressure (hpa)	Weather observations (code)	Cloud (code)	Wave observation (code)	Ice (code)	Secchi depth (m)	Q-flag Secchi depth	Additional Sampling	Sampling event comment	Sampling depth (m)	Pressure CTD (dbar)	Q-flag Pressure CTD	Temperature bottle (C)	Q-flag Temperature bottle	Temperature CTD (C)	Q-flag Temperature CTD	Salinity bottle (o/oo psu)	Q-flag Salinity bottle	Salinity CTD (o/oo psu)	Q-flag Salinity CTD	Conductivity_25 bottle (mS/m)	Q-flag Conductivity_25 bottle	Conductivity CTD (mS/m)	Q-flag Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	Q-flag Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	Q-flag Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	Q-flag Hydrogen sulphide H2S	pH	Q-flag pH	pH Laboratory	Q-flag pH Laboratory	Temperature pH Laboratory (C)	Q-flag Temperature pH Laboratory	Alkalinity (mmol/kg)	Q-flag Alkalinity	Alkalinity_2 (mmol/l)	Q-flag Alkalinity_2	Phosphate PO4-P (umol/l)	Q-flag Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	Q-flag Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	Q-flag Nitrite NO2-N	Nitrate NO3-N (umol/l)	Q-flag Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	Q-flag Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	Q-flag Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	Q-flag Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	Q-flag Humus	Chlorophyll-a bottle (ug/l)	Q-flag Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	Q-flag Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	Q-flag Particulate organic carbon POC	Total organic carbon TOC (mg/l)	Q-flag Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	Q-flag Particulate organic nitrogen PON	Current direction (deca degrees)	Q-flag Current direction	Current velocity (cm/s)	Q-flag Current velocity	Lignin (mg/l)	Q-flag Lignin	Yellow substance (1/l)	Q-flag Yellow substance	Aluminium (ug/l)	Q-flag Aluminium	Urea (umol/l)	Q-flag Urea	Colored dissolved organic matter CDOM (1/m)	Q-flag Colored dissolved organic matter CDOM	Sample comment	Water category	Water district	Sea area name	Sea area code	Water type area	Sea basin	HELCOM/OSPAR area	Economic zone	County	Municipality	Station ID (VISS)	Reporting institute	Data holding centre	Internet access	Data set name	File name
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0135		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-05-24	07:36			SHARK-HYD+2016+77FY+0135+200+200	58 35.00	18 14.00	58.58333	18.23333		460	14	5	13			0	0	0	0	7			SECCHI: Sub surface binoculars	200					5.81				10.94								0.21		14.8										1.841		3.35		3.57						0.02	<	6.31		21.70		58.99																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0135		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-05-24	07:36			SHARK-HYD+2016+77FY+0135+250+250	58 35.00	18 14.00	58.58333	18.23333		460	14	5	13			0	0	0	0	7			SECCHI: Sub surface binoculars	250					5.83				10.95								0.21		10.8												3.25		3.44						0.02	<	5.05		20.33		57.97																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0135		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-05-24	07:36			SHARK-HYD+2016+77FY+0135+300+300	58 35.00	18 14.00	58.58333	18.23333		460	14	5	13			0	0	0	0	7			SECCHI: Sub surface binoculars	300					5.85				10.96								0.21		9.1										1.837		3.20		3.42						0.02	<	4.58		19.81		57.58																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0135		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-05-24	07:36			SHARK-HYD+2016+77FY+0135+400+400	58 35.00	18 14.00	58.58333	18.23333		460	14	5	13			0	0	0	0	7			SECCHI: Sub surface binoculars	400					5.88				11.00								0.21		6.5										1.833		3.13		3.34						0.02	<	3.72		18.81		56.87																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	77FY	0135		BY31 LANDSORTSDJ	BY31 LANDSORTSDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten	2016-05-24	07:36			SHARK-HYD+2016+77FY+0135+440+440	58 35.00	18 14.00	58.58333	18.23333		460	14	5	13			0	0	0	0	7			SECCHI: Sub surface binoculars	440					5.88				11.00								0.21		6.8										1.836		3.14		3.37						0.02	<	3.76		19.25		56.97																													3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	Stockholms universitets marina forskningscentrum	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMRC	SHARK_PhysicalChemical_2016_BAS_SMRC_version_2018-06-20.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+0.5+0.5	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				0.5					14.2				5.3								7.27																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+1+1	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				1					14.2				5.3								7.41																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+2+2	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				2					14.2				5.3								7.62																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+3+3	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				3					13.8				5.3								8.04																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+4+4	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				4					13.3				5.3								8.18																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+5+5	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				5					12.4				5.3								8.25																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+6+6	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				6					10.8				5.3								8.11																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+7+7	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				7					8.7				5.5								7.90																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+8+8	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				8					5.8				5.6								5.73																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+9+9	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				9					3.6				5.7								3.22																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+10+10	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				10					2.8				5.8								2.10		0.3	<	7.0						1.393				0.23	<	0.78						7.74		1.79		39.2		33.31																						17.3						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+11+11	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				11					2.5				5.8								1.75																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+12+12	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				12					2.3				5.8								1.12																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+13+13	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				13					2.3				5.8								0.56																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+14+14	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				14					2.2				5.8								0.21																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+15+15	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				15					2.2				5.8								0.14																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+16+16	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				16					2.2				5.8								0.14																																																								DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	7798	5244		BJÖRNÖFJÄRDEN B1	BJÖRNÖFJÄRDEN B1	PROJ Levande kust Baltic2020	BalticSea2020	2016-05-23		2016-05-23		SHARK-HYD+2016+7798+5244+17+17	59 14.13	18 31.71	59.23552	18.52843	WGS84	23.5										4.6				17					2.2				5.8								0.14		0.3	<	6.9						1.508				0.23	<	0.73						3.89		10.51		41.4		36.86																						13.4						DOXY_CTD: UNRELIABLE SENSOR	2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Björnöfjärden	591400-183200	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Värmdö		Naturvatten i Roslagen AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAL_NATVAT	SHARK_PhysicalChemical_2016_BAL_NATVAT_version_2018-10-12.zip
